workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,error
186,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,97,0,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,other,might-probably-possible,97,0,something else,
186,might-possible-could,orange,might-possible-probably,might,might-probably-possible,100,0,You might get an orange one,
186,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,100,0,You'll probably get an orange one,
186,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,100,0,It's possible that you'll get an orange one,
186,might-possible-could,orange,might-possible-probably,other,might-probably-possible,100,1,something else,
186,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,4,0.25,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,4,0,You'll probably get a blue one,
186,might-possible-could,blue,might-possible-probably,might,possible-probably-might,4,0,You might get a blue one,
186,might-possible-could,blue,might-possible-probably,other,possible-probably-might,4,0.75,something else,
186,might-possible-could,orange,might-possible-probably,might,might-possible-probably,0,0,You might get an orange one,
186,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,0,0,It's possible that you'll get an orange one,
186,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,0,0,You'll probably get an orange one,
186,might-possible-could,orange,might-possible-probably,other,might-possible-probably,0,1,something else,
186,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,50,0.5000000000000001,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,might,possible-might-probably,50,0.5,You might get a blue one,
186,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,50,0,You'll probably get a blue one,
186,might-possible-could,blue,might-possible-probably,other,possible-might-probably,50,0,something else,
186,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,7,0.25,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,might,possible-might-probably,7,0,You might get a blue one,
186,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,7,0,You'll probably get a blue one,
186,might-possible-could,blue,might-possible-probably,other,possible-might-probably,7,0.75,something else,
186,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,25,0.25,It's possible that you'll get an orange one,
186,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,25,0.5,You'll probably get an orange one,
186,might-possible-could,orange,might-possible-probably,might,possible-probably-might,25,0.2499999999999999,You might get an orange one,
186,might-possible-could,orange,might-possible-probably,other,possible-probably-might,25,0,something else,
186,might-possible-could,blue,might-possible-probably,might,might-probably-possible,75,0.25,You might get a blue one,
186,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,75,0.5,You'll probably get a blue one,
186,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,75,0.25,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,other,might-probably-possible,75,0,something else,
186,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,25,0,You'll probably get a blue one,
186,might-possible-could,blue,might-possible-probably,might,probably-might-possible,25,0.25,You might get a blue one,
186,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,25,0.25,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,other,probably-might-possible,25,0.4999999999999999,something else,
186,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,60,0.25,It's possible that you'll get a blue one,
186,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,60,0,You'll probably get a blue one,
186,might-possible-could,blue,might-possible-probably,might,possible-probably-might,60,0.7499999999999999,You might get a blue one,
186,might-possible-could,blue,might-possible-probably,other,possible-probably-might,60,0,something else,
186,might-possible-could,orange,might-possible-probably,might,might-probably-possible,4,0,You might get an orange one,
186,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,4,1,You'll probably get an orange one,
186,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,4,0,It's possible that you'll get an orange one,
186,might-possible-could,orange,might-possible-probably,other,might-probably-possible,4,0,something else,
186,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,75,0,You'll probably get an orange one,
186,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,75,0.25,It's possible that you'll get an orange one,
186,might-possible-could,orange,might-possible-probably,might,probably-possible-might,75,0.5,You might get an orange one,
186,might-possible-could,orange,might-possible-probably,other,probably-possible-might,75,0.25,something else,
171,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,75,0.12,You'll probably get an orange one,
171,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,75,0.39,It's possible that you'll get an orange one,
171,might-possible-could,orange,might-possible-probably,might,probably-possible-might,75,0.41,You might get an orange one,
171,might-possible-could,orange,might-possible-probably,other,probably-possible-might,75,0.07999999999999996,something else,
171,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,97,0.51,You'll probably get a blue one,
171,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,97,0.31,It's possible that you'll get a blue one,
171,might-possible-could,blue,might-possible-probably,might,probably-possible-might,97,0.17999999999999994,You might get a blue one,
171,might-possible-could,blue,might-possible-probably,other,probably-possible-might,97,0,something else,
171,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,97,0.14,It's possible that you'll get an orange one,
171,might-possible-could,orange,might-possible-probably,might,possible-might-probably,97,0,You might get an orange one,
171,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,97,0,You'll probably get an orange one,
